Min. of Defense,Anna BIJLEVELD,#NAME?
Min. of Economic Affairs & Climate Policy,Eric WIEBES,#NAME?
"Min. of Education, Culture, & Science",Ingrid VAN ENGELSHOVEN,#NAME?
Min. of Finance,Wopke HOEKSTRA,#NAME?
Min. of Foreign Affairs,Stef BLOK,#NAME?
Min. for Foreign Trade & Development Cooperation,Sigrid KAAG,#NAME?
"Min. of Health, Welfare, & Sport",Hugo DE JONGE,#NAME?
"Min. of Infrastructure, Public Works, & Water Management",Cora VAN NIEUWENHUIZEN,#NAME?
Min. of Interior & Kingdom Relations,Karin Kajsa OLLONGREN,#NAME?
Min. of Justice & Security,Ferdinand GRAPPERHAUS,#NAME?
Min. for Medical Care,Bruno BRUINS,#NAME?
Min. for Primary & Secondary Education & Media,Arie SLOB,#NAME?
Min. of Social Affairs & Employment,Wouter KOOLMEES,#NAME?
"Pres., The Netherlands Central Bank",Klaas Henderikus Willem KNOT,#NAME?
Ambassador to the US,Hendrik SCHUWER,#NAME?
"Permanent Representative to the UN, New York",Karel Jan Gustaaf VAN OOSTEROM,#NAME?
,New Zealand,New Zealand
,Last Updated:  6 Mar 2019,Last Updated:  6 Mar 2019
Governor Gen.,Patsy REDDY,#NAME?
Prime Min.,Jacinda ARDERN,#NAME?
Dep. Prime Min.,Winston PETERS,#NAME?
Min. for the Accident Compensation Corporation,Iain LEES-GALLOWAY,#NAME?
Min. of Agriculture,Damien O'CONNOR,#NAME?
"Min. for Arts, Culture, & Heritage",Jacinda ARDERN,#NAME?
Min. for Biosecurity,Damien O'CONNOR,#NAME?
Min. for Building & Construction,Jenny SALESA,#NAME?
Min. for Children,Tracey MARTIN,#NAME?
Min. of Corrections,Kelvin DAVIS,#NAME?
Min. for Courts,Andrew LITTLE,#NAME?
Min. for Crown/Maori Relations,Kelvin DAVIS,#NAME?
Min. of Defense,Ron MARK,#NAME?
Min. for Disability Issues,Carmel SEPULONI,#NAME?
Min. for Disarmament & Arms Control,Winston PETERS,#NAME?
Min. for Economic Development,David PARKER,#NAME?
Min. of Education,Chris HIPKINS,#NAME?
Min. of Energy & Resources,"Megan WOODS, Dr.",#NAME?
Min. for the Environment,David PARKER,#NAME?
Min. for Ethnic Communities,Jenny SALESA,#NAME?
Min. of Finance,Grant ROBERTSON,#NAME?
Min. of Fisheries,Stuart NASH,#NAME?
Min. for Food Safety,Damien O'CONNOR,#NAME?
Min. of Foreign Affairs,Winston PETERS,#NAME?
Min. of Forestry,Shane JONES,#NAME?
Min. for Government Digital Services,"Megan WOODS, Dr.",#NAME?
Min. for Greater Christchurch Regeneration,"Megan WOODS, Dr.",#NAME?
Min. of Health,"David CLARK, Dr.",#NAME?
Min. of Housing and Urban Development,Phil TWYFORD,#NAME?
Min. of Immigration,Iain LEES-GALLOWAY,#NAME?
Min. for Infrastructure,Shane JONES,#NAME?
Min. of Internal Affairs,Tracey MARTIN,#NAME?
Min. of Justice,Andrew LITLLE,#NAME?
Min. of Local Govt.,Nanaia MAHUTA,#NAME?
Min. for Maori Development,Nanaia MAHUTA,#NAME?
Min. for National Security & Intelligence,Jacinda ARDERN,#NAME?
Min. of Police,Stuart NASH,#NAME?
Min. for Racing,Winston PETERS,#NAME?
Min. for Regional Economic Development,Shane JONES,#NAME?
"Min. of Research, Science, & Innovation","Megan WOODS, Dr.",#NAME?
Min. Responsible for the Government Communications Security Bureau,Andrew LITTLE,#NAME?
Min. Responsible for the New Zealand Security Intelligence Service,Andrew LITTLE,#NAME?
Min. of Revenue,Stuart NASH,#NAME?
Min. for Rural Communities,Damien O'CONNOR,#NAME?
Min. for Seniors,Tracey MARTIN,#NAME?
Min. for Small Business,Stuart NASH,#NAME?
Min. for Social Development,Carmel SEPULONI,#NAME?
Min. of Sport & Recreation,Grant ROBERTSON,#NAME?
Min. for State-Owned Enterprises,Winston PETERS,#NAME?
Min. of State Services,Chris HIPKINS,#NAME?
Min. of State for Trade & Export Growth,Damien O’CONNOR,#NAME?
Min. of Tourism,Kelvin DAVIS,#NAME?
Min. of Trade & Export Growth,David PARKER,#NAME?
Min. of Transport,Phil TWYFORD,#NAME?
Min. for Treaty of Waitangi Negotiations,Andrew LITTLE,#NAME?
Min. for Veterans,Ron MARK,#NAME?
Min. for Workplace Relations & Safety,Iain LEES-GALLOWAY,#NAME?
Attorney Gen.,David PARKER,#NAME?
"Governor, Reserve Bank of New Zealand",Graeme WHEELER,#NAME?
Ambassador to the US,Rosemary BANKS,#NAME?
"Permanent Representative to the UN, New York",Craig HAWKE,#NAME?
,Nicaragua,Nicaragua
,Last Updated:  17 Oct 2018,Last Updated:  17 Oct 2018
Pres.,Daniel ORTEGA Saavedra,#NAME?
Vice Pres.,Rosario MURILLO Zambrana de Ortega,#NAME?
Min. of Agriculture & Forestry,Edward CENTENO,#NAME?
Min. of Defense,Martha Elena RUIZ Sevilla,#NAME?
"Min. of Education, Culture, & Sports",Miriam RAUDEZ,#NAME?
Min. of Energy & Mines,Salvador MANSELL,#NAME?
Min. of Environment & Natural Resources,Maria Jose COREA Perez,#NAME?
Min. of Family,Johana Vanessa FLORES,#NAME?
Min. of Finance & Public Credit,Ivan ACOSTA,#NAME?
Min. of Foreign Relations,Denis MONCADA Colindres,#NAME?
Min. of Govt.,Maria Amelia CORONEL Kinloch,#NAME?
Min. of Health,Sonia CASTRO Gonzalez,#NAME?
"Min. of Industry, Development, & Commerce",Orlando SOLORZANO Delgadillo,#NAME?
Min. of Labor,Alba Luz TORREZ Briones,#NAME?
Min. of Tourism,Anasha CAMPBELL,#NAME?
Min. of Transportation & Infrastructure,Oscar MOJICA Obregon,#NAME?
Sec. of the Presidency,Paul OQUIST Kelley,#NAME?
Attorney Gen.,Ana Julia GUIDO,#NAME?
"Pres., Central Bank",Leonardo Ovidio REYES Ramirez,#NAME?
Ambassador to the US,Francisco Obadiah CAMPBELL Hooker,#NAME?
"Permanent Representative to the UN, New York",Jaime HERMIDA Castillo,#NAME?
,Niger,Niger
,Last Updated:  21 Jun 2018,Last Updated:  21 Jun 2018
Pres.,ISSOUFOU Mahamadou,#NAME?
Prime Min.,Brigi RAFINI,#NAME?
"Min. of Basic Education, Literacy, the Promotion of Local Languages, &",,#NAME?
Civic Education,Daouda MARTHE,#NAME?
Min. of Commerce & Promotion of the Private Sector,Sadou SEYDOU,#NAME?
Min. of Communication,Habi Mahamadou SALISSOU,#NAME?
Min. of Cultural Renaissance & Arts & Social Modernization,Assoumana Mallam ISSA,#NAME?
Min. of Defense,Kalla MOUTARI,#NAME?
"Min. of Employment, Labor, & Social Security",Mohamed Ben OMAR,#NAME?
Min. of Energy,Amina MOUMOUNI,#NAME?
"Min. of Environment, Urban Sanitation, & Sustainable Development",Almoustapha GARBA,#NAME?
Min. of Equipment,Kadi ABDOULAYE,#NAME?
Min. of Finance,MASSOUDOU Hassoumi,#NAME?
"Min. of Foreign Affairs, Cooperation, African Integration, & Nigeriens",,#NAME?
Abroad,Kalla ANKOURAOU,#NAME?
"Min. of Higher Education, Research, & Innovation",Yahouza SADISSOU,#NAME?
Min. of Humanitarian Action & Management of Disasters,Magagi LAOUAN,#NAME?
Min. of Industry,Abdou MAMAN,#NAME?
Min. of Justice & Keeper of the Seals,Marou AMADOU,#NAME?
Min. of Mines,Hassane Baraze MOUSSA,#NAME?
Min. of Oil,Pierre Foumakoye GADO,#NAME?
Min. of Planning,Kane Aichatou BOULAMA,#NAME?
Min. of Population,Amadou AISSATA,#NAME?
"Min. of Posts, Telecommunications, & Digital Economy",Sani MAIGOCHI,#NAME?
Min. of Professional & Technical Education,Tidjani Idrissa ABDOULKADRI,#NAME?
Min. of Public Health,Illiassou MAINASSARA,#NAME?
"Min. of Public Lands, Urban Planning, & Housing",Waziri MAMAN,#NAME?
Min. of Public Service & Administrative Reform,Kaffa Rekiatou Christelle JACKOU,#NAME?
Min. of Relations With State Institutions,Barki ISSOUF,#NAME?
Min. of Secondary Education,Mohamed Sanoussi SAMRO,#NAME?
Min. of State Properties & Housing,MOCTAR Kassoum,#NAME?
Min. of Territorial Management & Community Development,Amani ABDOU,#NAME?
Min. of Tourism & Handicrafts,Ahmed BOTO,#NAME?
Min. of Transport,Mahamadou KARIDJO,#NAME?
Min. of Vocational & Technical Education,Tidjani ldrissa ABDOULKADRI,#NAME?
Min. of Water & Sanitation,Issoufou KATAMBE,#NAME?
Min. of Women's Promotion & Protection of Children,Elback Adam ZEINABOU,#NAME?
Min. of Youth & Sports,Moctar KASSOUM,#NAME?
Min. of Youth Entrepreneurship,Ibrahim Issifi SADOU,#NAME?
Min. in Charge of Relations With Institutions,Barkai ISSOUF,#NAME?
Min. of State for Agriculture & Livestock,Albade ABOUBA,#NAME?
"Min. of State for Interior, Decentralization, Public Security, & Customary",,#NAME?
& Religious Affairs,BAZOUM Mohamed,#NAME?
Min.-Del. to the Min. of Finance in Charge of Budget,Ahmat JIHOUD,#NAME?
"Min.-Del. to the Min. of Foreign Affairs, Cooperation, African Integration,",,#NAME?
& Nigeriens Abroad in Charge of African Integration & Nigeriens Abroad,Lamido Ousseini Salamatou Bella GOGA,#NAME?
Min.-Del. to the Min. of State for Agriculture & Livestock in Charge of,,#NAME?
Livestock,Mohamed BOUCHA,#NAME?
"Min.-Del. to the Min. of State for Interior, Decentralization, Public",,#NAME?
"Security, & Customary & Religious Affairs in Charge of Decentralization",Maizoumbou Hapsatou IDRISSA,#NAME?
Min. & Chief of Staff to the Pres.,Ouhoumoudou MAHAMADOU,#NAME?
Min. to the President's Office,Rhissa Ag BOULA,#NAME?
Govt. Spokesperson,Zakaria ABDOURAHMANE,#NAME?
Ambassador to the US,Hassana ALIDOU,#NAME?
"Permanent Representative to the UN, New York",Abdallah WAFY,#NAME?
,Nigeria,Nigeria
,Last Updated:  11 May 2018,Last Updated:  11 May 2018
Pres.,"Muhammadu BUHARI, Gen. (Ret.)",#NAME?
Vice Pres.,"Oluyemi ""Yemi"" OSINBAJO",#NAME?
Min. of Agriculture & Rural Development,Audu OGBEH,#NAME?
Min. of Budget and National Planning,Udo UDOMA,#NAME?
Min. of Communication,Adebayo SHITTU,#NAME?
Min. of Defense,Mansur Mohammed DAN-ALI,#NAME?
Min. of Education,Adamu ADAMU,#NAME?
Min. of Environment,Amina MOHAMMED,#NAME?
Min. of the Federal Capital Territory,Mohammed Musa BELLO,#NAME?
Min. of Finance,Kemi ADEOSUN,#NAME?
Min. of Foreign Affairs,Geoffrey ONYEAMA,#NAME?
Min. of Health,Isaac ADEWOLE,#NAME?
"Min. of Industry, Trade, & Investment",Okechukwu ENELAMAH,#NAME?
Min. of Information,Lai MOHAMMED,#NAME?
Min. of Interior,Abdulrahman DAMBAZAU,#NAME?
Min. of Justice,Abubakar MALAMI,#NAME?
Min. of Labor & Employment Labor,Chris NGIGE,#NAME?
Min. for the Niger Delta,Usani Usani UGURU,#NAME?
Min. of Petroleum,Muhammadu BUHARI,#NAME?
"Min. of Power, Works, & Housing",Babatunde FASHOLA,#NAME?
Min. of Science & Technology,Ogbonnaya ONU,#NAME?
Min. of Solid Minerals,John Olukayode FAYEMI,#NAME?
Min. of Transport,Rotimi AMAECHI,#NAME?
Min. of Water Resources,Suleiman ADAMU,#NAME?
Min. of Women's Affairs,Aisha Jumai ALHASSAN,#NAME?
Min. of Youth & Sports,Solomon DALONG,#NAME?
"Governor, Central Bank of Nigeria",Godwin EMEFIELE,#NAME?
Ambassador to the US,Sylvanus Adiewere NSOFOR,#NAME?
"Permanent Representative to the UN, New York",Tijjani Muhammad Bande,#NAME?
,North Macedonia,North Macedonia
,Last Updated:  14 Mar 2019,Last Updated:  14 Mar 2019
Pres.,Gjorge IVANOV,#NAME?
Prime Min.,Zoran ZAEV,#NAME?
Dep. Prime Min. for Economic Affairs,Koco ANGJUSEV,#NAME?
Dep. Prime Min. for European Affairs,Bujar OSMANI,#NAME?
Dep. Prime Min. for Political System & Community Relations,Hazbi LIKA,#NAME?
"Min. of Agriculture, Forestry, & Waterways",Ljupco NIKOLOVSKI,#NAME?
Min. of Culture,Asaf ADEMI,#NAME?
Min. of Defense,Radmila SHEKERINSKA-JANKOVSKA,#NAME?
Min. of Economy,Kreshnik BEKTESHI,#NAME?
Min. of Education & Science,Arben ADEMI,#NAME?
Min. of Environment & Urban Planning,Sadulla DURAKU,#NAME?
Min. of Finance,Dragan TEVDOVSKI,#NAME?
Min. of Foreign Affairs,Nikola DIMITROV,#NAME?
Min. of Health,Venko FILIPE,#NAME?
Min. of Information Society & Public Admin.,Damjan MANCHEVSKI,#NAME?
Min. of Internal Affairs,Oliver SPASOVSKI,#NAME?
Min. of Justice,Bilen SALIJI,#NAME?
Min. of Labor & Social Policy,Mila CAROVSKA,#NAME?
Min. of Local Self-Govt.,Suhejl FAZLIU,#NAME?
Min. of Transport & Communications,Goran SHUGARESKI,#NAME?
Min. Without Portfolio,Edmond ADEMI,#NAME?
Min. Without Portfolio,Koco ANGJUSEV,#NAME?
Min. Without Portfolio,Zorica APOSTOLOVSKA,#NAME?
Min. Without Portfolio,Samka IBRAIMOVSKI,#NAME?
Min. Without Portfolio,Hazbi LIKA,#NAME?
Min. Without Portfolio,Ramiz MERKO,#NAME?
Min. Without Portfolio,Bujar OSMANI,#NAME?
Min. Without Portfolio,Robert POPOVSKI,#NAME?
Min. Without Portfolio,Adnan QAHIL,#NAME?
Min. Without Portfolio,Zoran SHAPURIC,#NAME?
"Governor, National Bank of the Republic of Macedonia",Petar GOSEV,#NAME?
Ambassador to the US,Vasko NAUMOVSKI,#NAME?
"Permanent Representative to the UN, New York",Vasile ANDONOSKI,#NAME?
,Norway,Norway
,Last Updated:  28 Jan 2019,Last Updated:  28 Jan 2019
King,HARALD V,#NAME?
Prime Min.,Erna SOLBERG,#NAME?
Min. of Agriculture & Food,Olaug Vervik BOLLESTAD,#NAME?
Min. of Children & Families,Kjell Ingolf ROPSTAD,#NAME?
Min. of Climate & Environment,Ola ELVESTUEN,#NAME?
Min. of Culture & Equality,Trine Skei GRANDE,#NAME?
Min. of Defense,Frank BAKKE-JENSEN,#NAME?
Min. of Education & Integration,Jan Tore SANNER,#NAME?
Min. for the Elderly & Public Health,Ase MICHAELSEN,#NAME?
Min. of Finance,Siv JENSEN,#NAME?
Min. of Fisheries,Harald Tom NESVIK,#NAME?
Min. of Foreign Affairs,Ine Eriksen SOREIDE,#NAME?
Min. of Health,Bent HOIE,#NAME?
Min. of Intl. Development,Dag Inge ULSTEIN,#NAME?
Min. of Justice & Immigration,Tor Mikkel WARA,#NAME?
Min. of Labor & Social Affairs,Anniken HAUGLIE,#NAME?
Min. of Local Govt. & Modernization,Monica MAELAND,#NAME?
Min. of Petroleum & Energy,Kjell-Borge FREIBERG,#NAME?
Min. of Research & Higher Education,Iselin NYBO,#NAME?
Min. of Trade & Industry,Torbjorn Roe ISAKSEN,#NAME?
Min. of Transportation & Communications,Jon Georg DALE,#NAME?
"Governor, Norges Bank",Oystein OLSEN,#NAME?
Ambassador to the US,Kare AAS,#NAME?
"Permanent Representative to the UN, New York",Mona JUUL,#NAME?
,Oman,Oman
,Last Updated:  7 Sep 2017,Last Updated:  7 Sep 2017
Sultan,QABOOS bin Said Al Said,#NAME?
Special Representative for His Majesty the Sultan,THUWAYNI bin Shihab Al Said,#NAME?
Prime Min.,QABOOS bin Said Al Said,#NAME?
Dep. Prime Min. for Cabinet Affairs,FAHD bin Mahmud Al Said,#NAME?
Min. of Agriculture & Fisheries,Fuad bin Jafar bin Muhammad al-SAJWANI,#NAME?
Min. of Awqaf (Endowments) & Religious Affairs,Abdallah bin Muhammad bin Abdallah al-SALIMI,#NAME?
Min. of Civil Service,Khalid bin Umar bin Said al-MARHUN,#NAME?
Min. of Commerce & Industry,Ali bin Masud bin Ali al-SUNAIDI,#NAME?
Min. of Defense,QABOOS bin Said Al Said,#NAME?
Min. of Diwan of the Royal Court,KHALID bin Hilal bin Saud al-Busaidi,#NAME?
Min. of Education,Madiha bint Ahmad bin Nasir al-SHIBYANIYAN,#NAME?
Min. of Environment & Climate Affairs,Muhammad bin Salim bin Said al-TUBI,#NAME?
Min. of Finance,QABOOS bin Said Al Said,#NAME?
Min. of Foreign Affairs,QABOOS bin Said Al Said,#NAME?
Min. of Health,"Ahmed Mohammad Obaid AL SAIDI, Dr.",#NAME?
Min. of Heritage & Culture,HAYTHAM bin Tariq Al Said,#NAME?
Min. of Higher Education,RAWYA bint Saud al-Busaidi,#NAME?
Min. of Housing,Muhammad bin Saif al-SHABIBI,#NAME?
Min. of Information,Ali bin Muhammad AL-ROMAIHI,#NAME?
Min. of Interior,HAMUD bin Faisal bin Said al-Busaidi,#NAME?
Min. of Justice,Abdul al-Malik bin Abdallah bin Ali al-KHALILI,#NAME?
Min. of Legal Affairs,Abdallah bin Muhammad bin Said al-SAIDI,#NAME?
Min. of Manpower,Abdallah bin Nasser bin Abdallah al-BAKRI,#NAME?
Min. of Oil & Gas,Muhammad bin Hamad bin Sayf al-RUMHI,#NAME?
Min. of Regional Municipalities & Water Resources,Ahmad bin Abdallah bin Muhammad al-SHUHI,#NAME?
Min. of the Royal Office,"Sultan bin Muhammad al-NUMANI, Gen.",#NAME?
Min. of Social Development,MUHAMMAD bin Said bin Said al-Kalbani,#NAME?
Min. of Sports Affairs,Saad bin Muhammad bin Said al-Mardhuf al-SAADI,#NAME?
Min. of Tourism,Ahmad bin Nasir bin Hamad al-MAHRAZI,#NAME?
Min. of Transport & Communications,Ahmad bin Muhammad bin Salim al-FUTAISI,#NAME?
"Min. of State & Governor, Muscat Region",SAYID al-Mutasim bin Hamud al-Busaidi,#NAME?
"Min. of State & Governor, Dhofar Region",MUHAMMAD BIN SULTAN bin Hamud al-Busaidi,#NAME?
Min. Responsible for Defense Affairs,BADR bin Saud bin Harib al-Busaidi,#NAME?
Min. Responsible for Financial Affairs,Darwish bin Ismail bin Ali AL-BALUSHI,#NAME?
Min. Responsible for Foreign Affairs,Yusuf bin ALAWI bin Abdallah,#NAME?
"Sec. Gen., Council of Ministers",SHAYKH al-Fadhl bin Muhammad bin Ahmad al-Harthi,#NAME?
Special Adviser to His Majesty,Salim bin Abdallah al-GHAZALI,#NAME?
Special Adviser to His Majesty for Culture,Abd al-Aziz bin Muhammad al-RUWAS,#NAME?
Special Adviser to His Majesty for Economic Planning Affairs,Muhammad bin ZUBAYR,#NAME?
Special Adviser to His Majesty for Environmental Affairs,SHABIB bin Taymur Al Said,#NAME?
Special Adviser to His Majesty for External Liaison,Umar bin Abd al-Munim al-ZAWAWI,#NAME?
Special Adviser to His Majesty for Security Affairs,"Abdallah bin Salih Khalfan al-HABSI, Lt. Gen.",#NAME?
"Governor, Central Bank of Oman",QABOOS bin Said Al Said,#NAME?
"Executive Pres., Central Bank of Oman",Tahir bin Salim al-AMRI,#NAME?
Ambassador to the US,Hunaina bint Sultan bin Ahmad al-MUGHAIRI,#NAME?
"Permanent Representative to the UN, New York",Khalifa bin Ali bin Issa AL-HARTHY,#NAME?
,Pakistan,Pakistan
,Last Updated:  1 Nov 2018,Last Updated:  1 Nov 2018
Pres.,Arif ALVI,#NAME?
Prime Min.,Imran KHAN,#NAME?
Min. for Defense,Pervez KHATTAK,#NAME?
Min. for Defense Production,Zubaida JALAL,#NAME?
Min. for Energy Petroleum Division,Ghulam Sarwar KHAN,#NAME?
Min. for Energy Power Division,Omar Ayub KHAN,#NAME?
Min. for Fed. Education & Professional Training,Shafqat MAHMOOD,#NAME?
"Min. for Finance, Revenue, & Economic Affairs",Asad UMAR,#NAME?
Min. of Foreign Affairs,Makhdoom Shah Mahmood QURESHI,#NAME?
Min. for Housing & Works,Chaudhary Tariq Bashir CHEEMA,#NAME?
Min. for Human Rights,Shireen MAZARI,#NAME?
Min. for Information & Broadcasting,Fawad CHAUDHRY,#NAME?
Min. for Information Technology & Telecommunication,Khalid Maqbool SIDDIQUI,#NAME?
Min. for Interior,Imran KHAN,#NAME?
Min. for Interprovincial Coordination,Fehmida MIRZA,#NAME?
Min. for Law & Justice,Muhammad Farogh NASEEM,#NAME?
Min. for Maritime Affairs,Syed Ali Haider ZAIDI,#NAME?
Min. for National Health Services Regulation & Coordination,Aamir Mehmood KIYANI,#NAME?
Min. for National History & Literary Heritage,Shafqat MAHMOOD,#NAME?
"Min. for Planning, Development, & Reform",Khusro BAKHTIYAR,#NAME?
Min. for Railways,Sheikh Rashid AHMED,#NAME?
Min. for Religious Affairs & Interfaith Harmony,Noor-Ul-Haq QADRI,#NAME?
Min. for States & Frontier Regions,Chaudhary Tariq Bashir CHEEMA,#NAME?
Min. for Water Resources,Khusro BAKHTIYAR,#NAME?
"Governor, State Bank of Pakistan",Tariq BAJWA,#NAME?
Ambassador to the US,Ali Jehangir SIDDIQUI,#NAME?
"Permanent Representative to the UN, New York",Maleeha LODHI,#NAME?
,Palau,Palau
,Last Updated:  30 Nov 2018,Last Updated:  30 Nov 2018
Pres.,"Thomas Esang REMENGESAU, Jr.",#NAME?
Vice Pres.,Raynold OILOUCH,#NAME?
Min. of Community & Cultural Affairs,Baklai TEMENGIL,#NAME?
Min. of Education,Sinton SOALABLAI,#NAME?
Min. of Finance,Elbuchel SADANG,#NAME?
Min. of Health,Emais ROBERTS,#NAME?
Min. of Justice,Raynold OILOUCH,#NAME?
"Min. of Natural Resources, Environment, & Tourism",Umiich SENGEBAU,#NAME?
"Min. of Public Infrastructure, Industry, & Commerce",Charles OBICHANG,#NAME?
Min. of State,Faustina REHUHER-MARGUGG,#NAME?
Chief of Staff to the Pres.,Secilil ELDEBECHEL,#NAME?
Attorney Gen.,Ernestine RENGIIL,#NAME?
Ambassador to the US,Hersey KYOTA,#NAME?
"Permanent Representative to the UN, New York",Ngedikes Olai ULUDONG,#NAME?
,Panama,Panama
,Last Updated:  14 Jun 2018,Last Updated:  14 Jun 2018
Pres.,Juan Carlos VARELA,#NAME?
Vice Pres.,Isabel de SAINT MALO de Alvarado,#NAME?
Min. of Agricultural & Livestock Development,Eduardo Enrique CARLES,#NAME?
Min. of Canal Affairs,Roberto R. ROY,#NAME?
Min. of Commerce & Industries,Augusto AROSEMENA Moreno,#NAME?
Min. of Economy & Finance,Dulcidio DE LA GUARDIA,#NAME?
Min. of Education,Marcela PAREDES de Vasquez,#NAME?
Min. of Foreign Relations,Isabel de SAINT MALO de Alvarado,#NAME?
Min. of Health,Miguel MAYO,#NAME?
Min. of Housing,Mario ETCHELECU,#NAME?
Min. of Govt.,Carlos RUBIO,#NAME?
Min. of Labor & Workforce Development,Luis Ernesto CARLES Rudy,#NAME?
Min. of the Presidency,Alvaro ALEMAN Healy,#NAME?
Min. of Public Works,Ramon AROSEMENA Crespo,#NAME?
Min. of Security,Alexis BETHANCOURT Yau,#NAME?
Min. of Social Development,Alcibiades VAQUEZ Velasquez,#NAME?
Min. of Tourism,Gustavo HIM,#NAME?
Attorney Gen.,Kenia Isolda PORCELL DIAZ,#NAME?
"Manager, National Bank of Panama",Rolando Julio DE LEON de Alba,#NAME?
Ambassador to the US,Emanuel Arturo GONZALEZ-REVILLA Lince,#NAME?
"Permanent Representative to the UN, New York",Meliton Alejandro ARROCHA Ruiz,#NAME?
,Papua New Guinea,Papua New Guinea
,Last Updated:  30 Nov 2018,Last Updated:  30 Nov 2018
Governor Gen.,"Bob DADAE, Grand Chief Sir",#NAME?
Prime Min.,Peter Paire O'NEILL,#NAME?
Dep. Prime Min.,Charles ABEL,#NAME?
Min. for Agriculture & Livestock,Benny ALLEN,#NAME?
Min. for Bougainville Affairs,"Simon DUMARINU, Father",#NAME?
Min. for Commerce & Industry,Wera MORI,#NAME?
Min. for Communication & Information Technology,Samuel BASIL,#NAME?
"Min. for Community Development, Religion, & Youth",Soroi EOE,#NAME?
Min. for Civil Aviation,Alfred MANASE,#NAME?
Min. for Correctional Services,Roy BIYAMA,#NAME?
Min. for Culture & Tourism,Emil TAMMUR,#NAME?
Min. for Defense,Solan MIRISIM,#NAME?
